to,from,CoordsFromLat,CoordsFromLong,CoordsToLat,CoordsToLong
Hayes St & Fillmore St,Fillmore St & Grove St,37.77579880,-122.43199921,37.77700043,-122.43099976
Hayes St & Fillmore St,Fillmore St & Oak St,37.77579880,-122.43199921,37.77429962,-122.43099976
Hayes St & Gough St,Grove St & Gough St,37.77690125,-122.42299652,37.77780151,-122.42299652
Hayes St & Gough St,Laguna St & Hayes St,37.77690125,-122.42299652,37.77679825,-122.42600250
Hayes St & Gough St,Hayes St & Van Ness Ave,37.77690125,-122.42299652,37.77730179,-122.41999817
Hayes St & Larkin St,Market St & 9th St,37.77769852,-122.41699982,37.77740097,-122.41600037
Hayes St & Larkin St,Market St & Larkin St,37.77769852,-122.41699982,37.77759933,-122.41600037
Hayes St & Larkin St,Metro Civic Center Station,37.77769852,-122.41699982,37.77870178,-122.41500092
Hayes St & Laguna St,Laguna St & Hayes St,37.77650070,-122.42600250,37.77679825,-122.42600250
Hayes St & Laguna St,Grove St & Laguna St,37.77650070,-122.42600250,37.77740097,-122.42600250
Hayes St & Laguna St,Hayes St & Gough St,37.77650070,-122.42600250,37.77690125,-122.42299652
Hayes St & Lyon St,Masonic Ave & Hayes St,37.77429962,-122.44300079,37.77410126,-122.44599915
Hayes St & Lyon St,Hayes St & Masonic Ave,37.77429962,-122.44300079,37.77399826,-122.44599915
Hayes St & Lyon St,Masonic Ave & Fulton St,37.77429962,-122.44300079,37.77560043,-122.44699860
Hayes St & Masonic Ave,Masonic Ave & Hayes St,37.77399826,-122.44599915,37.77410126,-122.44599915
Hayes St & Masonic Ave,Masonic Ave & Fulton St,37.77399826,-122.44599915,37.77560043,-122.44699860
Hayes St & Masonic Ave,Fulton St & Masonic Ave,37.77399826,-122.44599915,37.77579880,-122.44599915
Hayes St & Pierce St,Hayes St & Fillmore St,37.77550125,-122.43399811,37.77579880,-122.43199921
Hayes St & Pierce St,Divisadero St & Hayes St,37.77550125,-122.43399811,37.77510071,-122.43800354
Hayes St & Pierce St,Fillmore St & Hayes St,37.77550125,-122.43399811,37.77610016,-122.43099976
Hayes St & Stanyan St,Stanyan St & Hayes St,37.77299881,-122.45400238,37.77280045,-122.45400238
Hayes St & Stanyan St,Hayes St & Shrader St,37.77299881,-122.45400238,37.77310181,-122.45300293
Hayes St & Stanyan St,Stanyan St & Fulton St,37.77299881,-122.45400238,37.77460098,-122.45500183
Hayes St & Steiner St,Fillmore St & Hayes St,37.77560043,-122.43299866,37.77610016,-122.43099976
Hayes St & Steiner St,Fillmore St & Grove St,37.77560043,-122.43299866,37.77700043,-122.43099976
Hayes St & Steiner St,Fillmore St & Oak St,37.77560043,-122.43299866,37.77429962,-122.43099976
Hayes St & Van Ness Ave,Grove St & Van Ness Ave,37.77730179,-122.41999817,37.77819824,-122.41999817
Hayes St & Van Ness Ave,Van Ness Station Outbound,37.77730179,-122.41999817,37.77519989,-122.41899872
Hayes St & Van Ness Ave,Market St & Van Ness Ave,37.77730179,-122.41999817,37.77519989,-122.41899872
Hayes St & Webster St,Fillmore St & Hayes St,37.77610016,-122.43000031,37.77610016,-122.43099976
Hayes St & Webster St,Fillmore St & Grove St,37.77610016,-122.43000031,37.77700043,-122.43099976
Hayes St & Webster St,Fillmore St & Oak St,37.77610016,-122.43000031,37.77429962,-122.43099976
Hermann St & Fillmore St,Duboce Ave & Church St,37.77030182,-122.43000031,37.76940155,-122.42900085
Hermann St & Fillmore St,14th St & Church St,37.77030182,-122.43000031,37.76779938,-122.42900085
Hermann St & Fillmore St,Market St & Dolores St,37.77030182,-122.43000031,37.76890182,-122.42700195
Halleck St & French Ct,Lincoln Blvd & Girard Rd,37.80199814,-122.45400238,37.80059814,-122.45400238
Halleck St & French Ct,Mason St & Halleck St,37.80199814,-122.45400238,37.80429840,-122.45400238
Halleck St & French Ct,Sports Basement Parking Lot,37.80199814,-122.45400238,37.80300140,-122.45800018
Holyoke St & Wayland St,Woolsey St & Bowdoin St,37.72520065,-122.40799713,37.72349930,-122.40899658
Holyoke St & Wayland St,Bacon St & Goettingen St,37.72520065,-122.40799713,37.72689819,-122.40599823
Holyoke St & Wayland St,Bacon St & Girard St,37.72520065,-122.40799713,37.72740173,-122.40499878
Hoffman Ave & 22nd St,Hoffman Ave & 23rd St,37.75400162,-122.44100189,37.75239944,-122.44100189
Hoffman Ave & 22nd St,800 Corbett Ave,37.75400162,-122.44100189,37.75400162,-122.44300079
Hoffman Ave & 22nd St,795 Corbett Ave,37.75400162,-122.44100189,37.75410080,-122.44300079
Hoffman Ave & 23rd St,24th St & Hoffman Ave,37.75239944,-122.44100189,37.75099945,-122.44100189
Hoffman Ave & 23rd St,Douglass St & Alvarado St,37.75239944,-122.44100189,37.75350189,-122.43900299
Hoffman Ave & 23rd St,925 Corbett Ave,37.75239944,-122.44100189,37.75210190,-122.44300079
Holloway Ave & Beverly St,Holloway Ave & Junipero Serra Blvd,37.72159958,-122.47200012,37.72159958,-122.47299957
Holloway Ave & Beverly St,Garfield St & Beverly St,37.72159958,-122.47200012,37.71969986,-122.47200012
Holloway Ave & Beverly St,Garfield St & Byxbee St,37.72159958,-122.47200012,37.71960068,-122.47000122
Holloway Ave & Junipero Serra Blvd,19th Ave & Holloway St,37.72159958,-122.47299957,37.72119904,-122.47499847
Holloway Ave & Junipero Serra Blvd,Beverly St & Garfield St,37.72159958,-122.47299957,37.71969986,-122.47200012
Holloway Ave & Junipero Serra Blvd,Garfield St & Beverly St,37.72159958,-122.47299957,37.71969986,-122.47200012
Howth St & Geneva Ave,Geneva Ave & Howth St,37.72190094,-122.44999695,37.72209930,-122.44999695
Howth St & Geneva Ave,Louisburg St & Geneva Ave,37.72190094,-122.44999695,37.72159958,-122.44899750
Howth St & Geneva Ave,Louisburg St & Niagra Ave,37.72190094,-122.44999695,37.72040176,-122.44999695
Howth St & Mt Vernon Ave,Mt Vernon Ave & Howth St,37.71979904,-122.45200348,37.71969986,-122.45200348
Howth St & Mt Vernon Ave,Mt Vernon Ave & Louisburg St,37.71979904,-122.45200348,37.71939850,-122.45099640
Howth St & Mt Vernon Ave,Louisburg St & Niagra Ave,37.71979904,-122.45200348,37.72040176,-122.44999695
Howth St & Niagra Ave,Louisburg St & Niagra Ave,37.72060013,-122.45099640,37.72040176,-122.44999695
Howth St & Niagra Ave,Mt Vernon Ave & Howth St,37.72060013,-122.45099640,37.71969986,-122.45200348
Howth St & Niagra Ave,Louisburg St & Geneva Ave,37.72060013,-122.45099640,37.72159958,-122.44899750
Hudson Ave & Ardath Ct,Cashmere St & Hudson Ave,37.73469925,-122.38300323,37.73569870,-122.38400269
Hudson Ave & Ardath Ct,Hudson Ave & Cashmere St,37.73469925,-122.38300323,37.73600006,-122.38400269
Hudson Ave & Ardath Ct,Whitney Young Cir & Progress St,37.73469925,-122.38300323,37.73329926,-122.38300323
Rivera St & 37th Ave,Sunset Blvd & Rivera St,37.74580002,-122.49500275,37.74610138,-122.49500275
Rivera St & 37th Ave,39th Ave & Rivera St,37.74580002,-122.49500275,37.74599838,-122.49700165
Rivera St & 37th Ave,Sunset Blvd & Quintara St,37.74580002,-122.49500275,37.74810028,-122.49500275
Rivera St & 46th Ave,46th Ave & Rivera St,37.74539948,-122.50499725,37.74560165,-122.50499725
Rivera St & 46th Ave,Rivera St & 48th Ave,37.74539948,-122.50499725,37.74530029,-122.50700378
Rivera St & 46th Ave,46th Ave & Santiago St,37.74539948,-122.50499725,37.74369812,-122.50499725
Rivera St & 48th Ave,Great Hwy & Rivera St,37.74530029,-122.50700378,37.74539948,-122.50800323
Rivera St & 48th Ave,46th Ave & Rivera St,37.74530029,-122.50700378,37.74560165,-122.50499725
Rivera St & 48th Ave,Quintara St & 48th Ave,37.74530029,-122.50700378,37.74729919,-122.50700378
Revere Ave & 3rd St,3rd St & Revere Ave,37.73239899,-122.39099884,37.73229980,-122.39099884
Revere Ave & 3rd St,3rd St/Revere/Shafter,37.73239899,-122.39099884,37.73229980,-122.39199829
Revere Ave & 3rd St,3rd St & Bayview St,37.73239899,-122.39099884,37.73220062,-122.39199829
Revere Ave & Ingalls St,Ingalls St & Revere Ave,37.72850037,-122.38500214,37.72840118,-122.38500214
Revere Ave & Ingalls St,Revere Ave & Jennings St,37.72850037,-122.38500214,37.72949982,-122.38600159
Revere Ave & Ingalls St,Ingalls St & Palou Ave,37.72850037,-122.38500214,37.72990036,-122.38300323
Revere Ave & Jennings St,Palou Ave & Jennings St,37.72949982,-122.38600159,37.73080063,-122.38500214
Revere Ave & Jennings St,Ingalls St & Revere Ave,37.72949982,-122.38600159,37.72840118,-122.38500214
Revere Ave & Jennings St,Ingalls St & Thomas Ave,37.72949982,-122.38600159,37.72729874,-122.38600159
Revere Ave & Lane St,3rd St & Revere Ave,37.73170090,-122.38999939,37.73229980,-122.39099884
Revere Ave & Lane St,3rd St/Revere/Shafter,37.73170090,-122.38999939,37.73229980,-122.39199829
Revere Ave & Lane St,3rd St & Bayview St,37.73170090,-122.38999939,37.73220062,-122.39199829
San Jose Ave & Farallones St,Plymouth Ave & Lobos St,37.71419907,-122.45200348,37.71500015,-122.45600128
San Jose Ave & Farallones St,Plymouth Ave & Broad St,37.71419907,-122.45200348,37.71329880,-122.45600128
San Jose Ave & Farallones St,Plymouth Ave & Montana St,37.71419907,-122.45200348,37.71649933,-122.45600128
San Jose Ave & Lakeview Ave,Mt Vernon Ave & Louisburg St,37.71630096,-122.44999695,37.71939850,-122.45099640
San Jose Ave & Lakeview Ave,Mt Vernon Ave & Howth St,37.71630096,-122.44999695,37.71969986,-122.45200348
San Jose Ave & Lakeview Ave,Howth St & Mt Vernon Ave,37.71630096,-122.44999695,37.71979904,-122.45200348
San Jose Ave & Niagra Ave,San Jose Ave & Mt Vernon Ave,37.71950150,-122.44699860,37.71849823,-122.44899750
San Jose Ave & Niagra Ave,Louisburg St & Niagra Ave,37.71950150,-122.44699860,37.72040176,-122.44999695
San Jose Ave & Niagra Ave,Balboa Park BART Mezzanine Level,37.71950150,-122.44699860,37.72180176,-122.44699860
San Jose Ave & Ocean Ave,Ocean Ave & San Jose Ave,37.72309875,-122.44499969,37.72299957,-122.44499969
San Jose Ave & Ocean Ave,Ocean Ave & San Jose St,37.72309875,-122.44499969,37.72290039,-122.44400024
San Jose Ave & Ocean Ave,Ocean Ave & I-280 On-Ramp,37.72309875,-122.44499969,37.72299957,-122.44699860
San Jose Ave & Randall St,Chenery St & Randall St,37.73970032,-122.42400360,37.73989868,-122.42600250
San Jose Ave & Randall St,Chenery St & Fairmount St,37.73970032,-122.42400360,37.73889923,-122.42600250
San Jose Ave & Randall St,Cortland Ave & Mission St,37.73970032,-122.42400360,37.74100113,-122.42299652
San Jose Ave & Santa Rosa Ave,Monterey Blvd & Baden St,37.72900009,-122.44000244,37.73170090,-122.44000244
San Jose Ave & Santa Rosa Ave,Monterey Blvd & Congo St,37.72900009,-122.44000244,37.73170090,-122.44200134
San Jose Ave & Santa Rosa Ave,Monterey Blvd & Acadia St,37.72900009,-122.44000244,37.73170090,-122.43800354
San Jose Ave & Santa Ynez Ave,Ocean Ave & Otsego Ave,37.72589874,-122.44200134,37.72340012,-122.44100189
San Jose Ave & Santa Ynez Ave,Ocean Ave & San Jose St,37.72589874,-122.44200134,37.72290039,-122.44400024
San Jose Ave & Santa Ynez Ave,Ocean Ave & San Jose Ave,37.72589874,-122.44200134,37.72299957,-122.44499969
Sacramento St & Battery St,California St & Battery St,37.79420090,-122.40000153,37.79309845,-122.40000153
Sacramento St & Battery St,California St & Sansome St,37.79420090,-122.40000153,37.79309845,-122.40100098
Sacramento St & Battery St,California St & Front St,37.79420090,-122.40000153,37.79339981,-122.39900208
Sacramento St & Buchanan St,Washington St & Webster St,37.79040146,-122.43099976,37.79169846,-122.43299866
Sacramento St & Buchanan St,Sacramento St & Octavia St,37.79040146,-122.43099976,37.79079819,-122.42700195
Sacramento St & Buchanan St,Fillmore St & Sacramento St,37.79040146,-122.43099976,37.78990173,-122.43399811
Sacramento St & Cherry St,Arguello Blvd & California St,37.78689957,-122.45700073,37.78559875,-122.45899963
Sacramento St & Cherry St,California St & Spruce St,37.78689957,-122.45700073,37.78649902,-122.45400238
Sacramento St & Cherry St,California St & Arguello Blvd,37.78689957,-122.45700073,37.78570175,-122.45899963
Sacramento St & Davis St,California St & Front St,37.79460144,-122.39800262,37.79339981,-122.39900208
Sacramento St & Davis St,Market St & Drumm St,37.79460144,-122.39800262,37.79349899,-122.39600372
Sacramento St & Davis St,Market St & Main St,37.79460144,-122.39800262,37.79299927,-122.39700317
Sacramento St & Fillmore St,Fillmore St & Sacramento St,37.78990173,-122.43399811,37.78990173,-122.43399811
Sacramento St & Fillmore St,Steiner St & Sacramento St,37.78990173,-122.43399811,37.78929901,-122.43599701
Sacramento St & Fillmore St,Fillmore St & Pine St,37.78990173,-122.43399811,37.78799820,-122.43399811
Sacramento St & Franklin St,Van Ness Ave & Sacramento St,37.79119873,-122.42400360,37.79130173,-122.42299652
Sacramento St & Franklin St,Van Ness Ave & Clay St,37.79119873,-122.42400360,37.79209900,-122.42299652
Sacramento St & Franklin St,California St & Van Ness Ave,37.79119873,-122.42400360,37.79040146,-122.42199707
Sacramento St & Gough St,Gough St & Sacramento St,37.79090118,-122.42600250,37.79100037,-122.42600250
Sacramento St & Gough St,Sacramento St & Franklin St,37.79090118,-122.42600250,37.79119873,-122.42400360
Sacramento St & Gough St,Clay St & Franklin St,37.79090118,-122.42600250,37.79190063,-122.42400360
Sacramento St & Grant Ave,California St & Grant Ave,37.79339981,-122.40599823,37.79249954,-122.40599823
Sacramento St & Grant Ave,Stockton St & Clay St,37.79339981,-122.40599823,37.79380035,-122.40799713
Sacramento St & Grant Ave,Stockton St & Sacramento St,37.79339981,-122.40599823,37.79349899,-122.40799713
Sacramento St & Hyde St,Hyde St & California St,37.79199982,-122.41699982,37.79109955,-122.41699982
Sacramento St & Hyde St,Hyde St & Clay St,37.79199982,-122.41699982,37.79290009,-122.41799927
Sacramento St & Hyde St,California St & Hyde St,37.79199982,-122.41699982,37.79100037,-122.41799927
Sacramento St & Jones St,California St & Jones St,37.79240036,-122.41400146,37.79150009,-122.41400146
Sacramento St & Jones St,California St & Leavenworth St,37.79240036,-122.41400146,37.79130173,-122.41600037
Sacramento St & Jones St,Washington St & Jones St,37.79240036,-122.41400146,37.79399872,-122.41500092
Sacramento St & Kearny St,California St & Kearny St,37.79359818,-122.40499878,37.79270172,-122.40399933
Sacramento St & Kearny St,California St & Grant Ave,37.79359818,-122.40499878,37.79249954,-122.40599823
Sacramento St & Kearny St,California St & Montgomery St,37.79359818,-122.40499878,37.79280090,-122.40299988
Sacramento St & Larkin St,Polk St & Sacramento St,37.79180145,-122.41999817,37.79169846,-122.42099762
Sacramento St & Larkin St,Hyde St & Clay St,37.79180145,-122.41999817,37.79290009,-122.41799927
Sacramento St & Larkin St,Hyde St & California St,37.79180145,-122.41999817,37.79109955,-122.41699982
Sacramento St & Leavenworth St,Washington St & Leavenworth St,37.79219818,-122.41600037,37.79380035,-122.41600037
Sacramento St & Leavenworth St,Hyde St & California St,37.79219818,-122.41600037,37.79109955,-122.41699982
Sacramento St & Leavenworth St,Hyde St & Clay St,37.79219818,-122.41600037,37.79290009,-122.41799927
Sacramento St & Laguna St,Sacramento St & Gough St,37.79059982,-122.42900085,37.79090118,-122.42600250
Sacramento St & Laguna St,Gough St & Sacramento St,37.79059982,-122.42900085,37.79100037,-122.42600250
Sacramento St & Laguna St,Sacramento St & Webster St,37.79059982,-122.42900085,37.79010010,-122.43199921
Sacramento St & Montgomery St,California St & Montgomery St,37.79380035,-122.40299988,37.79280090,-122.40299988
Sacramento St & Montgomery St,California St & Kearny St,37.79380035,-122.40299988,37.79270172,-122.40399933
Sacramento St & Montgomery St,California St & Sansome St,37.79380035,-122.40299988,37.79309845,-122.40100098
Sacramento St & Octavia St,Sacramento St & Gough St,37.79079819,-122.42700195,37.79090118,-122.42600250
Sacramento St & Octavia St,Sacramento St & Buchanan St,37.79079819,-122.42700195,37.79040146,-122.43099976
Sacramento St & Octavia St,Clay St & Franklin St,37.79079819,-122.42700195,37.79190063,-122.42400360
Sacramento St & Polk St,Polk St & Sacramento St,37.79150009,-122.42099762,37.79169846,-122.42099762
Sacramento St & Polk St,California St & Polk St,37.79150009,-122.42099762,37.79069901,-122.42099762
Sacramento St & Polk St,California St & Van Ness Ave,37.79150009,-122.42099762,37.79040146,-122.42199707
Sacramento St & Powell St,Powell St & Clay St,37.79299927,-122.40899658,37.79380035,-122.40899658
Sacramento St & Powell St,Powell St & California St,37.79299927,-122.40899658,37.79230118,-122.40899658
Sacramento St & Powell St,Stockton St & Clay St,37.79299927,-122.40899658,37.79380035,-122.40799713
Sacramento St & Sansome St,California St & Sansome St,37.79410172,-122.40100098,37.79309845,-122.40100098
Sacramento St & Sansome St,California St & Battery St,37.79410172,-122.40100098,37.79309845,-122.40000153
Sacramento St & Sansome St,California St & Montgomery St,37.79410172,-122.40100098,37.79280090,-122.40299988
Sacramento St & Sproule Ln,California St & Taylor St,37.79270172,-122.41200256,37.79169846,-122.41200256
Sacramento St & Sproule Ln,California St & Mason St,37.79270172,-122.41200256,37.79190063,-122.41100311
Sacramento St & Sproule Ln,Washington St & Taylor St,37.79270172,-122.41200256,37.79430008,-122.41300201
Sacramento St & Stockton St,Stockton St & Clay St,37.79330063,-122.40799713,37.79380035,-122.40799713
Sacramento St & Stockton St,Powell St & Clay St,37.79330063,-122.40799713,37.79380035,-122.40899658
Sacramento St & Stockton St,Powell St & California St,37.79330063,-122.40799713,37.79230118,-122.40899658
Sacramento St & Van Ness Ave,California St & Van Ness Ave,37.79140091,-122.42199707,37.79040146,-122.42199707
Sacramento St & Van Ness Ave,Polk St & Sacramento St,37.79140091,-122.42199707,37.79169846,-122.42099762
Sacramento St & Van Ness Ave,California St & Polk St,37.79140091,-122.42199707,37.79069901,-122.42099762
Sacramento St & Webster St,Fillmore St & Sacramento St,37.79010010,-122.43199921,37.78990173,-122.43399811
Sacramento St & Webster St,Washington St & Webster St,37.79010010,-122.43199921,37.79169846,-122.43299866
Sacramento St & Webster St,Fillmore St & Pine St,37.79010010,-122.43199921,37.78799820,-122.43399811
