RouteName, Coords
Walking Distance, "MULTILINESTRING ((-122.507 37.7716, -122.503 37.7716))"
Walking Distance, "MULTILINESTRING ((-122.507 37.7716, -122.51 37.7717))"
Walking Distance, "MULTILINESTRING ((-122.507 37.7716, -122.509 37.7713))"
Walking Distance, "MULTILINESTRING ((-122.507 37.7716, -122.508 37.7734))"
Walking Distance, "MULTILINESTRING ((-122.507 37.7716, -122.506 37.7736))"
Walking Distance, "MULTILINESTRING ((-122.458 37.7744, -122.455 37.7748))"
Walking Distance, "MULTILINESTRING ((-122.458 37.7744, -122.462 37.774))"
Walking Distance, "MULTILINESTRING ((-122.458 37.7744, -122.453 37.7749))"
Walking Distance, "MULTILINESTRING ((-122.458 37.7744, -122.464 37.7736))"
Walking Distance, "MULTILINESTRING ((-122.458 37.7744, -122.455 37.7746))"
Walking Distance, "MULTILINESTRING ((-122.458 37.7744, -122.458 37.7744))"
Walking Distance, "MULTILINESTRING ((-122.458 37.7744, -122.459 37.7771))"
Walking Distance, "MULTILINESTRING ((-122.458 37.7744, -122.458 37.7771))"
Walking Distance, "MULTILINESTRING ((-122.45 37.7754, -122.446 37.7758))"
Walking Distance, "MULTILINESTRING ((-122.45 37.7754, -122.453 37.775))"
Walking Distance, "MULTILINESTRING ((-122.45 37.7754, -122.449 37.7736))"
Walking Distance, "MULTILINESTRING ((-122.45 37.7754, -122.447 37.7756))"
Walking Distance, "MULTILINESTRING ((-122.45 37.7754, -122.453 37.7749))"
Walking Distance, "MULTILINESTRING ((-122.511 37.7714, -122.51 37.7679))"
Walking Distance, "MULTILINESTRING ((-122.511 37.7714, -122.51 37.7717))"
Walking Distance, "MULTILINESTRING ((-122.511 37.7714, -122.509 37.7713))"
Walking Distance, "MULTILINESTRING ((-122.511 37.7714, -122.51 37.7732))"
Walking Distance, "MULTILINESTRING ((-122.509 37.7713, -122.507 37.7716))"
Walking Distance, "MULTILINESTRING ((-122.509 37.7713, -122.51 37.7717))"
Walking Distance, "MULTILINESTRING ((-122.509 37.7713, -122.511 37.7714))"
Walking Distance, "MULTILINESTRING ((-122.509 37.7713, -122.51 37.7732))"
Walking Distance, "MULTILINESTRING ((-122.446 37.7758, -122.442 37.7774))"
Walking Distance, "MULTILINESTRING ((-122.446 37.7758, -122.45 37.7754))"
Walking Distance, "MULTILINESTRING ((-122.446 37.7758, -122.438 37.7778))"
Walking Distance, "MULTILINESTRING ((-122.446 37.7758, -122.453 37.775))"
Walking Distance, "MULTILINESTRING ((-122.446 37.7758, -122.447 37.7756))"
Walking Distance, "MULTILINESTRING ((-122.446 37.7758, -122.446 37.7741))"
Walking Distance, "MULTILINESTRING ((-122.446 37.7758, -122.446 37.774))"
Walking Distance, "MULTILINESTRING ((-122.472 37.7732, -122.468 37.7733))"
Walking Distance, "MULTILINESTRING ((-122.472 37.7732, -122.477 37.773))"
Walking Distance, "MULTILINESTRING ((-122.472 37.7732, -122.472 37.7732))"
Walking Distance, "MULTILINESTRING ((-122.472 37.7732, -122.477 37.7728))"
Walking Distance, "MULTILINESTRING ((-122.472 37.7732, -122.472 37.7769))"
Walking Distance, "MULTILINESTRING ((-122.453 37.775, -122.455 37.7748))"
Walking Distance, "MULTILINESTRING ((-122.453 37.775, -122.458 37.7744))"
Walking Distance, "MULTILINESTRING ((-122.453 37.775, -122.453 37.7749))"
Walking Distance, "MULTILINESTRING ((-122.453 37.775, -122.455 37.7748))"
Walking Distance, "MULTILINESTRING ((-122.453 37.775, -122.455 37.7746))"
Walking Distance, "MULTILINESTRING ((-122.455 37.7748, -122.453 37.7749))"
Walking Distance, "MULTILINESTRING ((-122.455 37.7748, -122.458 37.7744))"
Walking Distance, "MULTILINESTRING ((-122.455 37.7748, -122.466 37.7735))"
Walking Distance, "MULTILINESTRING ((-122.455 37.7748, -122.458 37.7744))"
Walking Distance, "MULTILINESTRING ((-122.455 37.7748, -122.455 37.7748))"
Walking Distance, "MULTILINESTRING ((-122.455 37.7748, -122.455 37.7746))"
Walking Distance, "MULTILINESTRING ((-122.455 37.7748, -122.453 37.775))"
Walking Distance, "MULTILINESTRING ((-122.455 37.7748, -122.455 37.7746))"
Walking Distance, "MULTILINESTRING ((-122.455 37.7748, -122.453 37.7749))"
Walking Distance, "MULTILINESTRING ((-122.455 37.7748, -122.453 37.775))"
Walking Distance, "MULTILINESTRING ((-122.453 37.7444, -122.451 37.7431))"
Walking Distance, "MULTILINESTRING ((-122.453 37.7444, -122.452 37.7451))"
Walking Distance, "MULTILINESTRING ((-122.453 37.7444, -122.452 37.7458))"
Walking Distance, "MULTILINESTRING ((-122.453 37.7444, -122.451 37.7435))"
Walking Distance, "MULTILINESTRING ((-122.472 37.7197, -122.473 37.7216))"
Walking Distance, "MULTILINESTRING ((-122.472 37.7197, -122.472 37.7197))"
Walking Distance, "MULTILINESTRING ((-122.472 37.7197, -122.47 37.7196))"
Walking Distance, "MULTILINESTRING ((-122.472 37.7197, -122.472 37.7216))"
Walking Distance, "MULTILINESTRING ((-122.463 37.72, -122.465 37.7198))"
Walking Distance, "MULTILINESTRING ((-122.463 37.72, -122.461 37.7201))"
Walking Distance, "MULTILINESTRING ((-122.463 37.72, -122.459 37.7201))"
Walking Distance, "MULTILINESTRING ((-122.463 37.72, -122.468 37.7196))"
Walking Distance, "MULTILINESTRING ((-122.463 37.72, -122.457 37.72))"
Walking Distance, "MULTILINESTRING ((-122.461 37.7812, -122.459 37.7812))"
Walking Distance, "MULTILINESTRING ((-122.461 37.7812, -122.464 37.7811))"
Walking Distance, "MULTILINESTRING ((-122.461 37.7812, -122.459 37.7819))"
Walking Distance, "MULTILINESTRING ((-122.461 37.7812, -122.464 37.7809))"
Walking Distance, "MULTILINESTRING ((-122.461 37.7812, -122.459 37.7831))"
Walking Distance, "MULTILINESTRING ((-122.464 37.7811, -122.461 37.7812))"
Walking Distance, "MULTILINESTRING ((-122.464 37.7811, -122.468 37.781))"
Walking Distance, "MULTILINESTRING ((-122.464 37.7811, -122.459 37.7812))"
Walking Distance, "MULTILINESTRING ((-122.464 37.7811, -122.473 37.7807))"
Walking Distance, "MULTILINESTRING ((-122.464 37.7811, -122.464 37.7809))"
Walking Distance, "MULTILINESTRING ((-122.464 37.7811, -122.464 37.7831))"
Walking Distance, "MULTILINESTRING ((-122.464 37.7811, -122.465 37.7848))"
Walking Distance, "MULTILINESTRING ((-122.468 37.781, -122.464 37.7811))"
Walking Distance, "MULTILINESTRING ((-122.468 37.781, -122.473 37.7807))"
Walking Distance, "MULTILINESTRING ((-122.468 37.781, -122.464 37.7809))"
Walking Distance, "MULTILINESTRING ((-122.468 37.781, -122.464 37.7831))"
Walking Distance, "MULTILINESTRING ((-122.468 37.781, -122.467 37.7848))"
Walking Distance, "MULTILINESTRING ((-122.476 37.7806, -122.473 37.7807))"
Walking Distance, "MULTILINESTRING ((-122.476 37.7806, -122.48 37.7804))"
Walking Distance, "MULTILINESTRING ((-122.476 37.7806, -122.472 37.7803))"
Walking Distance, "MULTILINESTRING ((-122.476 37.7806, -122.475 37.7844))"
Walking Distance, "MULTILINESTRING ((-122.476 37.7806, -122.476 37.7768))"
Walking Distance, "MULTILINESTRING ((-122.48 37.7804, -122.476 37.7806))"
Walking Distance, "MULTILINESTRING ((-122.48 37.7804, -122.482 37.7802))"
Walking Distance, "MULTILINESTRING ((-122.48 37.7804, -122.473 37.7807))"
Walking Distance, "MULTILINESTRING ((-122.48 37.7804, -122.485 37.7802))"
Walking Distance, "MULTILINESTRING ((-122.48 37.7804, -122.482 37.7802))"
Walking Distance, "MULTILINESTRING ((-122.48 37.7804, -122.48 37.7766))"
Walking Distance, "MULTILINESTRING ((-122.48 37.7804, -122.478 37.7767))"
Walking Distance, "MULTILINESTRING ((-122.482 37.7802, -122.485 37.7802))"
Walking Distance, "MULTILINESTRING ((-122.482 37.7802, -122.482 37.7802))"
Walking Distance, "MULTILINESTRING ((-122.482 37.7802, -122.48 37.7804))"
Walking Distance, "MULTILINESTRING ((-122.482 37.7802, -122.485 37.7803))"
Walking Distance, "MULTILINESTRING ((-122.482 37.7802, -122.48 37.7804))"
Walking Distance, "MULTILINESTRING ((-122.482 37.7802, -122.482 37.7802))"
Walking Distance, "MULTILINESTRING ((-122.482 37.7802, -122.485 37.7802))"
Walking Distance, "MULTILINESTRING ((-122.482 37.7802, -122.485 37.7803))"
Walking Distance, "MULTILINESTRING ((-122.485 37.7802, -122.482 37.7802))"
Walking Distance, "MULTILINESTRING ((-122.485 37.7802, -122.488 37.78))"
Walking Distance, "MULTILINESTRING ((-122.485 37.7802, -122.48 37.7804))"
Walking Distance, "MULTILINESTRING ((-122.485 37.7802, -122.493 37.7797))"
Walking Distance, "MULTILINESTRING ((-122.485 37.7802, -122.485 37.7803))"
Walking Distance, "MULTILINESTRING ((-122.485 37.7802, -122.485 37.7821))"
Walking Distance, "MULTILINESTRING ((-122.485 37.7802, -122.482 37.7802))"
Walking Distance, "MULTILINESTRING ((-122.39 37.7726, -122.39 37.773))"
Walking Distance, "MULTILINESTRING ((-122.39 37.7726, -122.39 37.773))"
Walking Distance, "MULTILINESTRING ((-122.39 37.7726, -122.39 37.7711))"
Walking Distance, "MULTILINESTRING ((-122.403 37.7279, -122.401 37.7285))"
Walking Distance, "MULTILINESTRING ((-122.403 37.7279, -122.405 37.7274))"
Walking Distance, "MULTILINESTRING ((-122.403 37.7279, -122.404 37.728))"
Walking Distance, "MULTILINESTRING ((-122.403 37.7279, -122.402 37.7281))"
Walking Distance, "MULTILINESTRING ((-122.403 37.7279, -122.403 37.7264))"
Walking Distance, "MULTILINESTRING ((-122.407 37.7267, -122.406 37.7269))"
Walking Distance, "MULTILINESTRING ((-122.407 37.7267, -122.408 37.7252))"
Walking Distance, "MULTILINESTRING ((-122.407 37.7267, -122.405 37.7274))"
Walking Distance, "MULTILINESTRING ((-122.407 37.7267, -122.408 37.7237))"
Walking Distance, "MULTILINESTRING ((-122.407 37.7267, -122.404 37.728))"
Walking Distance, "MULTILINESTRING ((-122.482 37.7902, -122.482 37.7903))"
Walking Distance, "MULTILINESTRING ((-122.482 37.7902, -122.482 37.7884))"
Walking Distance, "MULTILINESTRING ((-122.482 37.7902, -122.482 37.7921))"
Walking Distance, "MULTILINESTRING ((-122.446 37.7976, -122.447 37.7974))"
Walking Distance, "MULTILINESTRING ((-122.446 37.7976, -122.445 37.7987))"
Walking Distance, "MULTILINESTRING ((-122.446 37.7976, -122.447 37.7985))"
Walking Distance, "MULTILINESTRING ((-122.446 37.7976, -122.445 37.7959))"
Walking Distance, "MULTILINESTRING ((-122.409 37.8061, -122.407 37.8072))"
Walking Distance, "MULTILINESTRING ((-122.409 37.8061, -122.41 37.807))"
Walking Distance, "MULTILINESTRING ((-122.409 37.8061, -122.408 37.8074))"
Walking Distance, "MULTILINESTRING ((-122.409 37.8061, -122.412 37.8057))"
Walking Distance, "MULTILINESTRING ((-122.462 37.7774, -122.458 37.7771))"
Walking Distance, "MULTILINESTRING ((-122.462 37.7774, -122.464 37.7773))"
Walking Distance, "MULTILINESTRING ((-122.462 37.7774, -122.464 37.7771))"
Walking Distance, "MULTILINESTRING ((-122.462 37.7774, -122.459 37.7775))"
Walking Distance, "MULTILINESTRING ((-122.462 37.7774, -122.459 37.7771))"
Walking Distance, "MULTILINESTRING ((-122.464 37.7773, -122.462 37.7774))"
Walking Distance, "MULTILINESTRING ((-122.464 37.7773, -122.466 37.7772))"
Walking Distance, "MULTILINESTRING ((-122.464 37.7773, -122.464 37.7771))"
Walking Distance, "MULTILINESTRING ((-122.464 37.7773, -122.465 37.7754))"
Walking Distance, "MULTILINESTRING ((-122.464 37.7773, -122.468 37.7771))"
Walking Distance, "MULTILINESTRING ((-122.466 37.7772, -122.464 37.7773))"
Walking Distance, "MULTILINESTRING ((-122.466 37.7772, -122.468 37.7771))"
Walking Distance, "MULTILINESTRING ((-122.466 37.7772, -122.464 37.7771))"
Walking Distance, "MULTILINESTRING ((-122.466 37.7772, -122.465 37.7754))"
Walking Distance, "MULTILINESTRING ((-122.466 37.7772, -122.47 37.777))"
Walking Distance, "MULTILINESTRING ((-122.468 37.7771, -122.466 37.7772))"
Walking Distance, "MULTILINESTRING ((-122.468 37.7771, -122.47 37.777))"
Walking Distance, "MULTILINESTRING ((-122.468 37.7771, -122.472 37.7772))"
Walking Distance, "MULTILINESTRING ((-122.468 37.7771, -122.465 37.7754))"
Walking Distance, "MULTILINESTRING ((-122.468 37.7771, -122.464 37.7773))"
Walking Distance, "MULTILINESTRING ((-122.47 37.777, -122.468 37.7771))"
Walking Distance, "MULTILINESTRING ((-122.47 37.777, -122.472 37.7769))"
Walking Distance, "MULTILINESTRING ((-122.47 37.777, -122.472 37.7772))"
Walking Distance, "MULTILINESTRING ((-122.47 37.777, -122.466 37.7772))"
Walking Distance, "MULTILINESTRING ((-122.47 37.777, -122.472 37.7803))"
Walking Distance, "MULTILINESTRING ((-122.476 37.7768, -122.472 37.7769))"
Walking Distance, "MULTILINESTRING ((-122.476 37.7768, -122.478 37.7767))"
Walking Distance, "MULTILINESTRING ((-122.476 37.7768, -122.472 37.7772))"
Walking Distance, "MULTILINESTRING ((-122.476 37.7768, -122.48 37.7766))"
Walking Distance, "MULTILINESTRING ((-122.476 37.7768, -122.476 37.7806))"
Walking Distance, "MULTILINESTRING ((-122.478 37.7767, -122.476 37.7768))"
Walking Distance, "MULTILINESTRING ((-122.478 37.7767, -122.48 37.7766))"
Walking Distance, "MULTILINESTRING ((-122.478 37.7767, -122.482 37.7765))"
Walking Distance, "MULTILINESTRING ((-122.478 37.7767, -122.477 37.773))"
Walking Distance, "MULTILINESTRING ((-122.478 37.7767, -122.48 37.7804))"
Walking Distance, "MULTILINESTRING ((-122.48 37.7766, -122.478 37.7767))"
Walking Distance, "MULTILINESTRING ((-122.48 37.7766, -122.482 37.7765))"
Walking Distance, "MULTILINESTRING ((-122.48 37.7766, -122.476 37.7768))"
Walking Distance, "MULTILINESTRING ((-122.48 37.7766, -122.485 37.7764))"
Walking Distance, "MULTILINESTRING ((-122.48 37.7766, -122.485 37.7764))"
Walking Distance, "MULTILINESTRING ((-122.482 37.7765, -122.48 37.7766))"
Walking Distance, "MULTILINESTRING ((-122.482 37.7765, -122.485 37.7764))"
Walking Distance, "MULTILINESTRING ((-122.482 37.7765, -122.485 37.7764))"
Walking Distance, "MULTILINESTRING ((-122.482 37.7765, -122.478 37.7767))"
Walking Distance, "MULTILINESTRING ((-122.482 37.7765, -122.482 37.7802))"
Walking Distance, "MULTILINESTRING ((-122.485 37.7764, -122.482 37.7765))"
Walking Distance, "MULTILINESTRING ((-122.485 37.7764, -122.488 37.7762))"
Walking Distance, "MULTILINESTRING ((-122.485 37.7764, -122.485 37.7764))"
Walking Distance, "MULTILINESTRING ((-122.485 37.7764, -122.48 37.7766))"
Walking Distance, "MULTILINESTRING ((-122.485 37.7764, -122.484 37.7727))"
Walking Distance, "MULTILINESTRING ((-122.488 37.7762, -122.485 37.7764))"
Walking Distance, "MULTILINESTRING ((-122.488 37.7762, -122.49 37.7761))"
Walking Distance, "MULTILINESTRING ((-122.488 37.7762, -122.485 37.7764))"
Walking Distance, "MULTILINESTRING ((-122.488 37.7762, -122.492 37.776))"
Walking Distance, "MULTILINESTRING ((-122.488 37.7762, -122.492 37.7767))"
Walking Distance, "MULTILINESTRING ((-122.49 37.7761, -122.488 37.7762))"
Walking Distance, "MULTILINESTRING ((-122.49 37.7761, -122.492 37.776))"
Walking Distance, "MULTILINESTRING ((-122.49 37.7761, -122.492 37.7767))"
Walking Distance, "MULTILINESTRING ((-122.49 37.7761, -122.493 37.776))"
Walking Distance, "MULTILINESTRING ((-122.49 37.7761, -122.493 37.7779))"
Walking Distance, "MULTILINESTRING ((-122.492 37.776, -122.49 37.7761))"
Walking Distance, "MULTILINESTRING ((-122.492 37.776, -122.495 37.7759))"
Walking Distance, "MULTILINESTRING ((-122.492 37.776, -122.492 37.7767))"
Walking Distance, "MULTILINESTRING ((-122.492 37.776, -122.493 37.776))"
Walking Distance, "MULTILINESTRING ((-122.492 37.776, -122.494 37.7758))"
Walking Distance, "MULTILINESTRING ((-122.494 37.7758, -122.493 37.776))"
Walking Distance, "MULTILINESTRING ((-122.494 37.7758, -122.492 37.776))"
Walking Distance, "MULTILINESTRING ((-122.494 37.7758, -122.495 37.7759))"
Walking Distance, "MULTILINESTRING ((-122.494 37.7758, -122.492 37.7767))"
Walking Distance, "MULTILINESTRING ((-122.494 37.7758, -122.493 37.7779))"
Walking Distance, "MULTILINESTRING ((-122.495 37.7759, -122.497 37.7758))"
Walking Distance, "MULTILINESTRING ((-122.495 37.7759, -122.494 37.7758))"
Walking Distance, "MULTILINESTRING ((-122.495 37.7759, -122.493 37.776))"
Walking Distance, "MULTILINESTRING ((-122.495 37.7759, -122.492 37.776))"
Walking Distance, "MULTILINESTRING ((-122.497 37.7758, -122.494 37.7758))"
Walking Distance, "MULTILINESTRING ((-122.497 37.7758, -122.5 37.7756))"
Walking Distance, "MULTILINESTRING ((-122.497 37.7758, -122.495 37.7759))"
Walking Distance, "MULTILINESTRING ((-122.497 37.7758, -122.493 37.776))"
Walking Distance, "MULTILINESTRING ((-122.497 37.7758, -122.493 37.7779))"
Walking Distance, "MULTILINESTRING ((-122.5 37.7756, -122.497 37.7758))"
Walking Distance, "MULTILINESTRING ((-122.5 37.7756, -122.504 37.7755))"
Walking Distance, "MULTILINESTRING ((-122.5 37.7756, -122.5 37.7719))"
Walking Distance, "MULTILINESTRING ((-122.5 37.7756, -122.501 37.7795))"
Walking Distance, "MULTILINESTRING ((-122.5 37.7756, -122.503 37.7792))"
Walking Distance, "MULTILINESTRING ((-122.504 37.7755, -122.5 37.7756))"
Walking Distance, "MULTILINESTRING ((-122.504 37.7755, -122.506 37.7752))"
Walking Distance, "MULTILINESTRING ((-122.504 37.7755, -122.506 37.7736))"
Walking Distance, "MULTILINESTRING ((-122.504 37.7755, -122.503 37.7792))"
Walking Distance, "MULTILINESTRING ((-122.504 37.7755, -122.508 37.7734))"
Walking Distance, "MULTILINESTRING ((-122.459 37.7775, -122.462 37.7774))"
Walking Distance, "MULTILINESTRING ((-122.459 37.7775, -122.459 37.7775))"
Walking Distance, "MULTILINESTRING ((-122.459 37.7775, -122.459 37.7771))"
Walking Distance, "MULTILINESTRING ((-122.459 37.7775, -122.458 37.7771))"
Walking Distance, "MULTILINESTRING ((-122.472 37.7769, -122.47 37.777))"
Walking Distance, "MULTILINESTRING ((-122.472 37.7769, -122.476 37.7768))"
Walking Distance, "MULTILINESTRING ((-122.472 37.7769, -122.472 37.7772))"
Walking Distance, "MULTILINESTRING ((-122.472 37.7769, -122.468 37.7771))"
Walking Distance, "MULTILINESTRING ((-122.472 37.7769, -122.472 37.7803))"
Walking Distance, "MULTILINESTRING ((-122.445 37.8015, -122.445 37.8025))"
Walking Distance, "MULTILINESTRING ((-122.445 37.8015, -122.445 37.8006))"
Walking Distance, "MULTILINESTRING ((-122.445 37.8015, -122.443 37.8019))"
Walking Distance, "MULTILINESTRING ((-122.445 37.8015, -122.443 37.801))"
Walking Distance, "MULTILINESTRING ((-122.445 37.8034, -122.445 37.8043))"
Walking Distance, "MULTILINESTRING ((-122.445 37.8034, -122.445 37.8025))"
Walking Distance, "MULTILINESTRING ((-122.445 37.8034, -122.444 37.8038))"
Walking Distance, "MULTILINESTRING ((-122.445 37.8034, -122.444 37.8046))"
Walking Distance, "MULTILINESTRING ((-122.445 37.8006, -122.445 37.8015))"
Walking Distance, "MULTILINESTRING ((-122.445 37.8006, -122.443 37.8001))"
Walking Distance, "MULTILINESTRING ((-122.445 37.8006, -122.443 37.8001))"
Walking Distance, "MULTILINESTRING ((-122.445 37.8006, -122.443 37.8019))"
Walking Distance, "MULTILINESTRING ((-122.445 37.8043, -122.444 37.8046))"
Walking Distance, "MULTILINESTRING ((-122.445 37.8043, -122.445 37.8034))"
Walking Distance, "MULTILINESTRING ((-122.445 37.8043, -122.444 37.8038))"
Walking Distance, "MULTILINESTRING ((-122.445 37.8043, -122.445 37.8025))"
Walking Distance, "MULTILINESTRING ((-122.445 37.8025, -122.445 37.8034))"
Walking Distance, "MULTILINESTRING ((-122.445 37.8025, -122.445 37.8015))"
Walking Distance, "MULTILINESTRING ((-122.445 37.8025, -122.443 37.8019))"
Walking Distance, "MULTILINESTRING ((-122.445 37.8025, -122.444 37.8038))"
Walking Distance, "MULTILINESTRING ((-122.406 37.7978, -122.404 37.7981))"
Walking Distance, "MULTILINESTRING ((-122.406 37.7978, -122.407 37.7981))"
Walking Distance, "MULTILINESTRING ((-122.406 37.7978, -122.406 37.7973))"
Walking Distance, "MULTILINESTRING ((-122.406 37.7978, -122.405 37.7973))"
Walking Distance, "MULTILINESTRING ((-122.404 37.7981, -122.402 37.7984))"
Walking Distance, "MULTILINESTRING ((-122.404 37.7981, -122.405 37.7973))"
Walking Distance, "MULTILINESTRING ((-122.404 37.7981, -122.405 37.7972))"
Walking Distance, "MULTILINESTRING ((-122.404 37.7981, -122.406 37.7973))"
Walking Distance, "MULTILINESTRING ((-122.436 37.7941, -122.437 37.7949))"
